480586;31-03-2018;Goal!  Watford 2, Bournemouth 1. Roberto Pereyra (Watford) right footed shot from the centre of the box to the bottom right corner. Assisted by Will Hughes.;49';Watford;AFC Bournemouth;2;1;0;0;0;1;0;goal;Roberto Pereyra;Watford;right;the centre of the box;bottom right corner;Will Hughes;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;56;0;NA;NA;49
480586;31-03-2018;Foul by Abdoulaye DoucourÃ© (Watford).;51';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Abdoulaye DoucourÃ©;Watford;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;57;0;NA;NA;51
480586;31-03-2018;Joshua King (Bournemouth) wins a free kick on the left wing.;51';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Joshua King;Bournemouth;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;58;0;NA;NA;51
480586;31-03-2018;Attempt blocked. Lewis Cook (Bournemouth) right footed shot from outside the box is blocked.;52';Watford;AFC Bournemouth;2;1;0;0;0;1;0;blocked;Lewis Cook;Bournemouth;right;outside the box;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;59;0;NA;NA;52
480586;31-03-2018;Offside, Bournemouth. Steve Cook tries a through ball, but Callum Wilson is caught offside.;53';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;1;Bournemouth;Callum Wilson;Steve Cook;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;60;0;NA;NA;53
480586;31-03-2018;Offside, Bournemouth. Marc Pugh tries a through ball, but Callum Wilson is caught offside.;55';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;1;Bournemouth;Callum Wilson;Marc Pugh;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;61;0;NA;NA;55
480586;31-03-2018;Sebastian PrÃ¶dl (Watford) is shown the yellow card for a bad foul.;56';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;1;yellow;Sebastian PrÃ¶dl;Watford;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;62;0;NA;NA;56
480586;31-03-2018;Foul by Lewis Cook (Bournemouth).;57';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Lewis Cook;Bournemouth;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;63;0;NA;NA;57
480586;31-03-2018;Troy Deeney (Watford) wins a free kick on the left wing.;57';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Troy Deeney;Watford;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;64;0;NA;NA;57
480586;31-03-2018;Attempt missed. JosÃ© Holebas (Watford) left footed shot from outside the box misses to the right following a set piece situation.;58';Watford;AFC Bournemouth;2;1;0;0;0;1;0;missed;JosÃ© Holebas;Watford;left;outside the box;right;NA;0;NA;NA;1;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;65;0;NA;NA;58
480586;31-03-2018;Hand ball by Abdoulaye DoucourÃ© (Watford).;58';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;66;0;NA;NA;58
480586;31-03-2018;Offside, Bournemouth. Lewis Cook tries a through ball, but Callum Wilson is caught offside.;58';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;1;Bournemouth;Callum Wilson;Lewis Cook;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;67;0;NA;NA;58
480586;31-03-2018;Foul by Will Hughes (Watford).;60';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Will Hughes;Watford;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;68;0;NA;NA;60
480586;31-03-2018;Lewis Cook (Bournemouth) wins a free kick in the attacking half.;60';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Lewis Cook;Bournemouth;attacking half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;69;0;NA;NA;60
480586;31-03-2018;Attempt saved. Jordon Ibe (Bournemouth) right footed shot from outside the box is saved in the top centre of the goal. Assisted by Callum Wilson.;62';Watford;AFC Bournemouth;2;1;0;0;0;1;0;saved;Jordon Ibe;Bournemouth;right;outside the box;the top centre of the goal;Callum Wilson;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;70;0;NA;NA;62
480586;31-03-2018;Substitution, Watford. Craig Cathcart replaces Sebastian PrÃ¶dl.;64';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;0;Watford;Craig Cathcart;Sebastian PrÃ¶dl;0;NA;NA;NA;NA;2;71;0;NA;NA;64
480586;31-03-2018;Foul by Troy Deeney (Watford).;64';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Troy Deeney;Watford;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;72;0;NA;NA;64
480586;31-03-2018;Jordon Ibe (Bournemouth) wins a free kick in the defensive half.;64';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Jordon Ibe;Bournemouth;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;73;0;NA;NA;64
480586;31-03-2018;Substitution, Bournemouth. Jermain Defoe replaces Jordon Ibe.;67';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;0;Bournemouth;Jermain Defoe;Jordon Ibe;0;NA;NA;NA;NA;2;74;0;NA;NA;67
480586;31-03-2018;Daryl Janmaat (Watford) wins a free kick in the defensive half.;70';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Daryl Janmaat;Watford;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;75;0;NA;NA;70
480586;31-03-2018;Foul by Nathan AkÃ© (Bournemouth).;70';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Nathan AkÃ©;Bournemouth;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;76;0;NA;NA;70
480586;31-03-2018;Offside, Watford. Will Hughes tries a through ball, but Kiko FemenÃ­a is caught offside.;70';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;1;Watford;Kiko FemenÃ­a;Will Hughes;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;77;0;NA;NA;70
480586;31-03-2018;Offside, Watford. JosÃ© Holebas tries a through ball, but Roberto Pereyra is caught offside.;71';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;1;Watford;Roberto Pereyra;JosÃ© Holebas;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;78;0;NA;NA;71
480586;31-03-2018;Corner,  Bournemouth. Conceded by Daryl Janmaat.;71';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Bournemouth;Daryl Janmaat;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;79;0;NA;NA;71
480586;31-03-2018;Foul by Joshua King (Bournemouth).;72';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Joshua King;Bournemouth;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;80;0;NA;NA;72
480586;31-03-2018;Roberto Pereyra (Watford) wins a free kick in the defensive half.;72';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Roberto Pereyra;Watford;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;81;0;NA;NA;72
480586;31-03-2018;Substitution, Watford. Stefano Okaka replaces Will Hughes.;75';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;0;Watford;Stefano Okaka;Will Hughes;0;NA;NA;NA;NA;2;82;0;NA;NA;75
480586;31-03-2018;Attempt missed. Jermain Defoe (Bournemouth) header from the centre of the box is just a bit too high. Assisted by Ryan Fraser with a cross.;77';Watford;AFC Bournemouth;2;1;0;0;0;1;0;missed;Jermain Defoe;Bournemouth;header;the centre of the box;just a bit too high;Ryan Fraser;0;NA;NA;0;cross;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;83;0;NA;NA;77
480586;31-03-2018;Corner,  Bournemouth. Conceded by Orestis Karnezis.;77';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Bournemouth;Orestis Karnezis;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;84;0;NA;NA;77
480586;31-03-2018;Foul by Abdoulaye DoucourÃ© (Watford).;78';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Abdoulaye DoucourÃ©;Watford;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;85;0;NA;NA;78
480586;31-03-2018;Joshua King (Bournemouth) wins a free kick in the defensive half.;78';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Joshua King;Bournemouth;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;86;0;NA;NA;78
480586;31-03-2018;Abdoulaye DoucourÃ© (Watford) is shown the yellow card for a bad foul.;78';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;1;yellow;Abdoulaye DoucourÃ©;Watford;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;87;0;NA;NA;78
480586;31-03-2018;Substitution, Watford. Richarlison replaces Kiko FemenÃ­a.;81';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;0;Watford;Richarlison;Kiko FemenÃ­a;0;NA;NA;NA;NA;2;88;0;NA;NA;81
480586;31-03-2018;Substitution, Bournemouth. Andrew Surman replaces Callum Wilson.;81';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;0;Bournemouth;Andrew Surman;Callum Wilson;0;NA;NA;NA;NA;2;89;0;NA;NA;81
480586;31-03-2018;Corner,  Watford. Conceded by Charlie Daniels.;82';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Watford;Charlie Daniels;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;90;0;NA;NA;82
480586;31-03-2018;Corner,  Watford. Conceded by Charlie Daniels.;83';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Watford;Charlie Daniels;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;91;0;NA;NA;83
480586;31-03-2018;Dan Gosling (Bournemouth) wins a free kick on the left wing.;85';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Dan Gosling;Bournemouth;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;92;0;NA;NA;85
480586;31-03-2018;Foul by Etienne Capoue (Watford).;85';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Etienne Capoue;Watford;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;93;0;NA;NA;85
480586;31-03-2018;Foul by Joshua King (Bournemouth).;87';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Joshua King;Bournemouth;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;94;0;NA;NA;87
480586;31-03-2018;Roberto Pereyra (Watford) wins a free kick in the defensive half.;87';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Roberto Pereyra;Watford;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;95;0;NA;NA;87
480586;31-03-2018;Foul by Stefano Okaka (Watford).;87';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Stefano Okaka;Watford;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;96;0;NA;NA;87
480586;31-03-2018;Steve Cook (Bournemouth) wins a free kick in the defensive half.;87';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Steve Cook;Bournemouth;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;97;0;NA;NA;87
480586;31-03-2018;Hand ball by Stefano Okaka (Watford).;88';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;98;0;NA;NA;88
480586;31-03-2018;Attempt saved. Troy Deeney (Watford) right footed shot from outside the box is saved in the bottom left corner. Assisted by Daryl Janmaat.;89';Watford;AFC Bournemouth;2;1;0;0;0;1;0;saved;Troy Deeney;Watford;right;outside the box;the bottom left corner;Daryl Janmaat;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;99;0;NA;NA;89
480586;31-03-2018;Attempt saved. Andrew Surman (Bournemouth) left footed shot from outside the box is saved in the bottom right corner. Assisted by Joshua King.;90';Watford;AFC Bournemouth;2;1;0;0;0;1;0;saved;Andrew Surman;Bournemouth;left;outside the box;the bottom right corner;Joshua King;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;100;0;NA;NA;90
480586;31-03-2018;Foul by Stefano Okaka (Watford).;90'+1';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Stefano Okaka;Watford;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;101;1;NA;NA;91
480586;31-03-2018;Steve Cook (Bournemouth) wins a free kick in the defensive half.;90'+1';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Steve Cook;Bournemouth;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;102;1;NA;NA;91
480586;31-03-2018;Stefano Okaka (Watford) is shown the yellow card for a bad foul.;90'+1';Watford;AFC Bournemouth;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;1;yellow;Stefano Okaka;Watford;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;103;1;NA;NA;91
480586;31-03-2018;Goal!  Watford 2, Bournemouth 2. Jermain Defoe (Bournemouth) right footed shot from very close range to the bottom left corner. Assisted by Nathan AkÃ© with a headed pass following a set piece situation.;90'+2';Watford;AFC Bournemouth;2;2;0;0;0;1;0;goal;Jermain Defoe;Bournemouth;right;right shot very close range;bottom left corner;Nathan AkÃ©;0;NA;NA;1;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;104;1;NA;NA;92
480586;31-03-2018;Second Half ends, Watford 2, Bournemouth 2.;90'+5';Watford;AFC Bournemouth;2;2;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;105;1;NA;NA;95
480586;31-03-2018;Match ends, Watford 2, Bournemouth 2.;90'+5';Watford;AFC Bournemouth;2;2;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;106;1;NA;NA;95
