480761;02-12-2017;Ayoze PÃ©rez (Newcastle United) wins a free kick in the defensive half.;36';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Ayoze PÃ©rez;Newcastle United;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;33;0;NA;NA;36
480761;02-12-2017;Foul by Daniel Drinkwater (Chelsea).;36';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Daniel Drinkwater;Chelsea;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;34;0;NA;NA;36
480761;02-12-2017;Attempt blocked. Victor Moses (Chelsea) left footed shot from the right side of the box is blocked. Assisted by Cesc FÃ bregas.;37';Chelsea;Newcastle United;2;1;0;0;0;1;0;blocked;Victor Moses;Chelsea;left;the right side of the box;NA;Cesc FÃ bregas;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;35;0;NA;NA;37
480761;02-12-2017;Attempt missed. Daniel Drinkwater (Chelsea) right footed shot from outside the box misses to the right.;37';Chelsea;Newcastle United;2;1;0;0;0;1;0;missed;Daniel Drinkwater;Chelsea;right;outside the box;right;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;36;0;NA;NA;37
480761;02-12-2017;Hand ball by Ayoze PÃ©rez (Newcastle United).;38';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;37;0;NA;NA;38
480761;02-12-2017;Cesc FÃ bregas (Chelsea) wins a free kick in the attacking half.;40';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Cesc FÃ bregas;Chelsea;attacking half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;38;0;NA;NA;40
480761;02-12-2017;Foul by Florian Lejeune (Newcastle United).;40';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Florian Lejeune;Newcastle United;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;39;0;NA;NA;40
480761;02-12-2017;Foul by Daniel Drinkwater (Chelsea).;40';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Daniel Drinkwater;Chelsea;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;40;0;NA;NA;40
480761;02-12-2017;Jacob Murphy (Newcastle United) wins a free kick in the defensive half.;40';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Jacob Murphy;Newcastle United;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;41;0;NA;NA;40
480761;02-12-2017;Ayoze PÃ©rez (Newcastle United) wins a free kick in the attacking half.;44';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Ayoze PÃ©rez;Newcastle United;attacking half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;42;0;NA;NA;44
480761;02-12-2017;Foul by N'Golo KantÃ© (Chelsea).;44';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;N'Golo KantÃ©;Chelsea;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;43;0;NA;NA;44
480761;02-12-2017;Attempt blocked. Florian Lejeune (Newcastle United) right footed shot from the left side of the box is blocked.;44';Chelsea;Newcastle United;2;1;0;0;0;1;0;blocked;Florian Lejeune;Newcastle United;right;the left side of the box;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;44;0;NA;NA;44
480761;02-12-2017;Corner,  Newcastle United. Conceded by Marcos Alonso.;44';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Newcastle United;Marcos Alonso;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;45;0;NA;NA;44
480761;02-12-2017;Eden Hazard (Chelsea) wins a free kick on the right wing.;45'+1';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Eden Hazard;Chelsea;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;46;1;NA;NA;46
480761;02-12-2017;Foul by Ciaran Clark (Newcastle United).;45'+1';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Ciaran Clark;Newcastle United;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;47;1;NA;NA;46
480761;02-12-2017;Ciaran Clark (Newcastle United) is shown the yellow card for a bad foul.;45'+1';Chelsea;Newcastle United;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;1;yellow;Ciaran Clark;Newcastle United;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;48;1;NA;NA;46
480761;02-12-2017;Attempt missed. Antonio RÃ¼diger (Chelsea) header from the centre of the box misses to the right. Assisted by Ã�lvaro Morata following a set piece situation.;45'+2';Chelsea;Newcastle United;2;1;0;0;0;1;0;missed;Antonio RÃ¼diger;Chelsea;header;the centre of the box;right;Ã�lvaro Morata;0;NA;NA;1;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;49;1;NA;NA;47
