Game ID,Team 1 Name,Team 2 Name,Date,Home Player 1,Home Player 2,Home Player 3,Home Player 4,Home Player 5,Home Player 6,Home Player 7,Home Player 8,Home Player 9,Home Player 10,Home Player 11,Away Player 1,Away Player 2,Away Player 3,Away Player 4,Away Player 5,Away Player 6,Away Player 7,Away Player 8,Away Player 9,Away Player 10,Away Player 11
g_1_EZQ1LFYt,Chelsea,Liverpool,06/05/2018,Marcos Alonso,Cesar Azpilicueta,Tiemoue Bakayoko,Gary Cahill,Thibaut Courtois,Cesc Fabregas,Olivier Giroud,Eden Hazard,N'Golo Kanté,Victor Moses,Antonio Rudiger,Trent Alexander-Arnold,Nathaniel Clyne,Roberto Firmino,Loris Karius,Dejan Lovren,Sadio Mane,James Milner,Andrew Robertson,Mohamed Salah,Virgil van Dijk,Georginio Wijnaldum
g_1_lhJEIDIa,Manchester City,Huddersfield,06/05/2018,Kevin De Bruyne,Fabian Delph,Ederson,Fernandinho,Jesus Gabriel,Nicolas Otamendi,Leroy Sane,David Silva,Raheem Sterling,John Stones,Kyle Walker,Florent Hadergjonaj,Jonathan Hogg,Mathias Jorgensen,Terence Kongolo,Jonas Lossl,Chris Lowe,Aaron Mooy,Steve Mounie,Alex Pritchard,Christopher Schindler,Tom Smith
g_1_YHCZrAW4,Swansea,Southampton,08/05/2018,Andre Ayew,Jordan Ayew,Sam Clucas,Lukasz Fabianski,Federico Fernandez,Andy King,Ki Sung-yueng,Alfie Mawson,Kyle Naughton,Martin Olsson,Connor Roberts,Charlie Austin,Jan Bednarek,Ryan Bertrand,Wesley Hoedt,Pierre-Emile Højbjerg,Alex Mccarthy,Nathan Redmond,Oriol Romeu,Cedric Soares,Jack Stephens,Dusan Tadic
g_1_j1TJiPdn,Manchester City,Brighton,09/05/2018,Claudio Bravo,Danilo,Fernandinho,Jesus Gabriel,Ilkay Gundogan,Vincent Kompany,Aymeric Laporte,Leroy Sane,Bernardo Silva,Yaya Toure,Oleksandr Zinchenko,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Anthony Knockaert,Davy Propper,Mathew Ryan,Bruno Saltor,Dale Stephens,Leonardo Ulloa
g_1_nTMSk3Rb,Tottenham,Newcastle,09/05/2018,Dele Alli,Ben Davies,Christian Eriksen,Harry Kane,Hugo Lloris,Davinson Sanchez,Moussa Sissoko,son-heung-min,Kieran Trippier,Jan Vertonghen,Victor Wanyama,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Florian Lejeune,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Deandre Yedlin
g_1_4teX9qzS,Chelsea,Huddersfield,09/05/2018,Marcos Alonso,Cesar Azpilicueta,Wilfredo Caballero,Andreas Christensen,Cesc Fabregas,N'Golo Kanté,Alvaro Morata,Pedro,Antonio Rudiger,Willian,Davide Zappacosta,Philip Billing,Laurent Depoitre,Jonathan Hogg,Mathias Jorgensen,Terence Kongolo,Jonas Lossl,Chris Lowe,Aaron Mooy,Christopher Schindler,Tom Smith,Rajiv van La Parra
g_1_0YH8p8kJ,Leicester,Arsenal,09/05/2018,Hamza Choudhury,Fousseni Diabate,Christian Fuchs,Kelechi Iheanacho,Eldin Jakupovic,Harry Maguire,Riyad Mahrez,Wes Morgan,Adrien Silva,Danny Simpson,Jamie Vardy,Pierre-Emerick Aubameyang,Petr Cech,Rob Holding,Alex Iwobi,Sead Kolasinac,Ainsley Maitland-Niles,Konstantinos Mavropanos,Henrikh Mkhitaryan,Aaron Ramsey,Danny Welbeck,Granit Xhaka
g_1_tjMWlNt5,West Ham,Manchester United,10/05/2018,Adrian,Marko Arnautovic,Aaron Cresswell,Cheikhou Kouyate,Manuel Lanzini,Joao Mario,Arthur Masuaku,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta,David de Gea,Ander Herrera,Phil Jones,Victor Lindelof,Jesse Lingard,Scott Mctominay,Paul Pogba,Alexis Sanchez,Luke Shaw,Chris Smalling,Luis Valencia
g_1_xSUUEVHO,Burnley,Bournemouth,13/05/2018,Jack Cork,Johann Gudmundsson,Jeff Hendrick,Aaron Lennon,Kevin Long,Matthew Lowton,Nick Pope,James Tarkowski,Stephen Ward,Ashley Westwood,Chris Wood,Nathan Ake,Asmir Begovic,Steve Cook,Charlie Daniels,Ryan Fraser,Emerson Hyndman,Jordon Ibe,Joshua King,Tyrone Mings,Lys Mousset,Andrew Surman
g_1_jVICwFfP,Crystal Palace,West Brom,13/05/2018,Yohan Cabaye,Wayne Hennessey,Ruben Loftus-Cheek,James Mcarthur,Luka Milivojevic,Mamadou Sakho,James Tomkins,Andros Townsend,Patrick van Aanholt,Aaron Wan-Bissaka,Wilfried Zaha,Chris Brunt,Craig Dawson,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Grzegorz Krychowiak,Jake Livermore,James Mcclean,Allan Nyom,Jay Rodriguez,Salomon Rondon
g_1_hv5vZY2t,Huddersfield,Arsenal,13/05/2018,Florent Hadergjonaj,Jonathan Hogg,Tom Ince,Mathias Jorgensen,Terence Kongolo,Jonas Lossl,Chris Lowe,Aaron Mooy,Steve Mounie,Alex Pritchard,Christopher Schindler,Pierre-Emerick Aubameyang,Hector Bellerin,Rob Holding,Alex Iwobi,Sead Kolasinac,Alexandre Lacazette,Henrikh Mkhitaryan,Shkodran Mustafi,David Ospina,Aaron Ramsey,Granit Xhaka
g_1_AFaqYhIn,Liverpool,Brighton,13/05/2018,Trent Alexander-Arnold,Roberto Firmino,Jordan Henderson,Loris Karius,Dejan Lovren,Sadio Mane,Andrew Robertson,Mohamed Salah,Dominic Solanke,Virgil van Dijk,Georginio Wijnaldum,Gaetan Bong,Shane Duffy,Lewis Dunk,Biram Kayal,Anthony Knockaert,Jurgen Locadia,Solomon March,Davy Propper,Mathew Ryan,Ezequiel Schelotto,Dale Stephens
g_1_l6bmXCXh,Manchester United,Watford,13/05/2018,Eric Bailly,Daley Blind,Michael Carrick,Matteo Darmian,Juan Mata,Scott Mctominay,Marcus Rashford,Marcos Rojo,Sergio Romero,Alexis Sanchez,Ashley Young,Craig Cathcart,Gerard Deulofeu,Abdoulaye Doucoure,Heurelho Gomes,Andre Gray,Jose Holebas,Will Hughes,Daryl Janmaat,Christian Kabasele,Roberto Pereyra,Richarlison
g_1_rTciWWna,Newcastle,Chelsea,13/05/2018,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Jamaal Lascelles,Florian Lejeune,Jacob Murphy,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Deandre Yedlin,Cesar Azpilicueta,Tiemoue Bakayoko,Ross Barkley,Gary Cahill,Andreas Christensen,Thibaut Courtois,Emerson,Olivier Giroud,Eden Hazard,N'Golo Kanté,Victor Moses
g_1_dW1eVj25,Southampton,Manchester City,13/05/2018,Charlie Austin,Ryan Bertrand,Wesley Hoedt,Pierre-Emile Højbjerg,Alex Mccarthy,Nathan Redmond,Oriol Romeu,Cedric Soares,Jack Stephens,Dusan Tadic,Maya Yoshida,Claudio Bravo,Danilo,Kevin De Bruyne,Fabian Delph,Fernandinho,Ilkay Gundogan,Aymeric Laporte,Leroy Sane,Bernardo Silva,Raheem Sterling,John Stones
g_1_Uqr4bkWi,Swansea,Stoke,13/05/2018,Andre Ayew,Jordan Ayew,Thomas Carroll,Nathan Dyer,Lukasz Fabianski,Andy King,Alfie Mawson,Martin Olsson,Angel Rangel,Wayne Routledge,Mike van der Hoorn,Joe Allen,Moritz Bauer,Jack Butland,Peter Crouch,Mame Diouf,Papa Ndiaye,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Lasse Sorensen,Kurt Zouma
g_1_vei0UAHB,Tottenham,Leicester,13/05/2018,Toby Alderweireld,Eric Dier,Christian Eriksen,Harry Kane,Erik Lamela,Hugo Lloris,Lucas,Danny Rose,Moussa Sissoko,Kyle Walker-Peters,Victor Wanyama,Christian Fuchs,Demarai Gray,Vicente Iborra,Kelechi Iheanacho,Eldin Jakupovic,Harry Maguire,Riyad Mahrez,Wes Morgan,Adrien Silva,Danny Simpson,Jamie Vardy
g_1_Ioj4TUWH,West Ham,Everton,13/05/2018,Adrian,Marko Arnautovic,Aaron Cresswell,Cheikhou Kouyate,Manuel Lanzini,Joao Mario,Arthur Masuaku,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta,Leighton Baines,Seamus Coleman,Tom Davies,Idrissa Gueye,Phil Jagielka,Michael Keane,Ramiro Mori,Oumar Niasse,Jordan Pickford,Morgan Schneiderlin,Cenk Tosun
