;id_game;team_1_name;team_2_name;game_date;home_player_1;home_player_2;home_player_3;home_player_4;home_player_5;home_player_6;home_player_7;home_player_8;home_player_9;home_player_10;home_player_11;away_player_1;away_player_2;away_player_3;away_player_4;away_player_5;away_player_6;away_player_7;away_player_8;away_player_9;away_player_10;away_player_11
192;g_1_hGIU88Ef;Brighton;Watford;23.12. 15:00;Dunk L.;Goldson C.;Gross P.;Hemed T.;Knockaert A.;March S.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Suttner M.;Carrillo A.;Cleverley T.;Gomes H. (G) (C);Gray A.;Holebas J.;Janmaat D.;Kabasele C.;Pereyra R.;Prodl S.;Richarlison;Watson B.
193;g_1_QZuHUkyE;Manchester City;Bournemouth;23.12. 15:00;Aguero S.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Kompany V. (C);Otamendi N.;Sane L.;Silva D.;Sterling R.;Walker K.;Ake N.;Begovic A. (G);Cook S.;Fraser R.;Gosling D.;Ibe J.;Simpson J.;Smith A.;Stanislas J.;Surman A. (C);Wilson C.
194;g_1_2a3pDN5t;Southampton;Huddersfield;23.12. 15:00;Austin C.;Davis S. (C);Forster F. (G);Hoedt W.;Lemina M.;Redmond N.;Stephens J.;Tadic D.;Targett M.;Ward-Prowse J.;Yoshida M.;Depoitre L.;Hadergjonaj F.;Ince T.;Jorgensen M.;Lossl J. (G);Malone S.;Mooy A.;Quaner C.;Schindler C.;van La Parra R. (C);Williams D.
195;g_1_dM2lCsLn;Stoke;West Brom;23.12. 15:00;Allen J.;Butland J. (G);Cameron G.;Choupo-Moting M.;Crouch P.;Edwards T.;Fletcher D.;Shaqiri X.;Shawcross R. (C);Wimmer K.;Zouma K.;Barry G.;Brunt C.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Livermore J.;McClean J.;Nyom A.;Robson-Kanu H.;Rondon S.
196;g_1_M3rchsV6;Swansea;Crystal Palace;23.12. 15:00;Abraham T.;Carroll T.;Clucas S.;Dyer N.;Fabianski L. (G);Fernandez F. (C);Mawson A.;Mesa R.;Narsingh L.;Naughton K.;Olsson Mart.;Cabaye Y.;Dann S. (C);Kelly M.;Loftus-Cheek R.;McArthur J.;Milivojevic L.;Schlupp J.;Speroni J. (G);Tomkins J.;Townsend A.;Zaha W.
197;g_1_AP6hB1zg;West Ham;Newcastle;23.12. 15:00;Adrian (G);Antonio M.;Arnautovic M.;Ayew A.;Cresswell A.;Kouyate C.;Masuaku A.;Obiang P.;Ogbonna A.;Reid W. (C);Zabaleta P.;Atsu Ch.;Clark C.;Diame M.;Elliot R. (G);Gayle D.;Joselu;Lascelles J. (C);Manquillo J.;Ritchie M.;Saivet H.;Yedlin D.
198;g_1_0tMx7nq7;Everton;Chelsea;23.12. 12:30;Calvert-Lewin D.;Davies T.;Gueye I.;Jagielka P. (C);Keane M.;Kenny J.;Lennon A.;Martina C.;Pickford J. (G);Schneiderlin M.;Sigurdsson G.;Alonso M.;Azpilicueta C. (C);Bakayoko T.;Christensen A.;Courtois T. (G);Hazard E.;Kante N.;Moses V.;Pedro;Rudiger A.;Willian
199;g_1_AiTP9lal;Arsenal;Liverpool;22.12. 19:45;Bellerin H.;Cech P. (G);Iwobi A.;Koscielny L. (C);Lacazette A.;Maitland-Niles A.;Monreal N.;Ozil M.;Sanchez A.;Wilshere J.;Xhaka G.;Can E.;Coutinho;Firmino R.;Gomez J.;Henderson J. (C);Klavan R.;Lovren D.;Mane S.;Mignolet S. (G);Robertson A.;Salah M.
200;g_1_80vggNF0;Everton;Swansea;18.12. 20:00;Calvert-Lewin D.;Gueye I.;Holgate M.;Kenny J.;Lennon A.;Martina C.;Pickford J. (G);Rooney W. (C);Schneiderlin M.;Sigurdsson G.;Williams A.;Bony W.;Carroll T.;Dyer N.;Fabianski L. (G);Fer L.;Fernandez F. (C);Mawson A.;Mesa R.;Narsingh L.;Naughton K.;Olsson Mart.
201;g_1_Ic4ndVUl;Bournemouth;Liverpool;17.12. 16:30;Ake N.;Begovic A. (G);Cook L.;Daniels C.;Defoe J.;Francis S. (C);Ibe J.;King J.;Pugh M.;Smith A.;Surman A.;Coutinho;Firmino R.;Gomez J.;Henderson J. (C);Klavan R.;Lovren D.;Mignolet S. (G);Oxlade-Chamberlain A.;Robertson A.;Salah M.;Wijnaldum G.
202;g_1_W0ULAUqr;West Brom;Manchester United;17.12. 14:15;Burke O.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Livermore J.;McClean J.;Nyom A.;Rondon S.;Yacob C.;de Gea D. (G);Herrera A.;Jones P.;Lingard J.;Lukaku R.;Mata J.;Matic N.;Rashford M.;Smalling C.;Valencia A. (C);Young A.
203;g_1_IgloHW6E;Manchester City;Tottenham;16.12. 17:30;Aguero S.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho (C);Gundogan I.;Mangala E.;Otamendi N.;Sane L.;Sterling R.;Walker K.;Alli D.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Rose D.;Son Heung-Min;Trippier K.;Vertonghen J.;Winks H.
204;g_1_0IwjGjMK;Stoke;West Ham;16.12. 16:00;Allen J.;Butland J. (G);Cameron G.;Crouch P.;Diouf M.;Fletcher D.;Pieters E.;Shaqiri X.;Shawcross R. (C);Sobhi R.;Wimmer K.;Adrian (G);Antonio M.;Arnautovic M.;Collins J.;Cresswell A.;Lanzini M.;Masuaku A.;Noble M. (C);Obiang P.;Ogbonna A.;Zabaleta P.
205;g_1_dl3jekpe;Arsenal;Newcastle;16.12. 15:00;Bellerin H.;Cech P. (G);Iwobi A.;Koscielny L. (C);Lacazette A.;Maitland-Niles A.;Monreal N.;Ozil M.;Sanchez A.;Wilshere J.;Xhaka G.;Atsu Ch.;Elliot R. (G);Hayden I.;Joselu;Lascelles J. (C);Lejeune F.;Manquillo J.;Merino M.;Murphy J.;Perez A.;Yedlin D.
206;g_1_EPcef9a1;Brighton;Burnley;16.12. 15:00;Bong G.;Duffy S.;Dunk L.;Gross P.;Knockaert A.;March S.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Arfield S.;Bardsley P.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Mee B. (C);Pope N. (G);Tarkowski J.;Taylor C.;Wood Ch.
207;g_1_hGdagTE7;Chelsea;Southampton;16.12. 15:00;Alonso M.;Azpilicueta C.;Bakayoko T.;Cahill G. (C);Christensen A.;Courtois T. (G);Hazard E.;Kante N.;Moses V.;Pedro;Willian;Bertrand R.;Forster F. (G);Gabbiadini M.;Hoedt W.;Hojbjerg P.;Redmond N.;Romeu O.;Soares C.;Stephens J.;Ward-Prowse J.;Yoshida M. (C)
208;g_1_v9xfFAyR;Watford ;Huddersfield ;16.12. 15:00;Capoue E.;Carrillo A.;Deeney T. (C);Doucoure A.;Gomes H. (G);Holebas J.;Janmaat D.;Kabasele C.;Mariappa A.;Prodl S.;Richarlison;Depoitre L.;Hadergjonaj F.;Hogg J. (C);Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Quaner C.;Schindler C.;van La Parra R.
209;g_1_6JpsICi8;Leicester ;Crystal Palace;16.12. 12:30;Albrighton M.;Chilwell B.;Gray D.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Simpson D.;Vardy J.;Benteke C.;Cabaye Y.;Dann S. (C);Kelly M.;Loftus-Cheek R.;McArthur J.;Schlupp J.;Speroni J. (G);Tomkins J.;Townsend A.;Zaha W.
210;g_1_QaP73DxF;Liverpool;West Brom;13.12. 20:00;Alexander-Arnold T.;Can E.;Coutinho (C);Firmino R.;Karius L. (G);Klavan R.;Lovren D.;Mane S.;Robertson A.;Salah M.;Wijnaldum G.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Livermore J.;McClean J.;Nyom A.;Robson-Kanu H.;Rondon S.;Yacob C.
211;g_1_vqRa5Z72;Manchester United;Bournemouth;13.12. 20:00;de Gea D. (G);Jones P.;Lingard J.;Lukaku R.;Martial A.;Mata J.;Matic N.;McTominay S.;Shaw L.;Smalling C.;Valencia A. (C);Ake N.;Arter H.;Begovic A. (G);Daniels C.;Francis S. (C);Fraser R.;Gosling D.;King J.;Smith A.;Stanislas J.;Wilson C.
212;g_1_Oz5rcBFr;Tottenham;Brighton;13.12. 20:00;Aurier S.;Dier E.;Eriksen C.;Kane H.;Lamela E.;Lloris H. (G) (C);Rose D.;Sissoko M.;Son Heung-Min;Vertonghen J.;Winks H.;Bong G.;Duffy S.;Dunk L. (C);Hemed T.;Izquierdo J.;Kayal B.;Knockaert A.;Propper D.;Ryan M. (G);Schelotto E.;Stephens D.
213;g_1_IZP34gN8;West Ham;Arsenal;13.12. 20:00;Adrian (G);Antonio M.;Arnautovic M.;Cresswell A.;Lanzini M.;Masuaku A.;Noble M. (C);Obiang P.;Ogbonna A.;Reid W.;Zabaleta P.;Bellerin H.;Cech P. (G);Giroud O.;Iwobi A.;Koscielny L. (C);Maitland-Niles A.;Monreal N.;Ozil M.;Sanchez A.;Wilshere J.;Xhaka G.
214;g_1_4jOB2XiL;Newcastle ;Everton;13.12. 19:45;Atsu Ch.;Darlow K. (G);Diame M.;Gayle D.;Lascelles J. (C);Lejeune F.;Manquillo J.;Merino M.;Ritchie M.;Shelvey J.;Yedlin D.;Calvert-Lewin D.;Gueye I.;Holgate M.;Kenny J.;Lennon A.;Martina C.;Pickford J. (G);Rooney W. (C);Schneiderlin M.;Sigurdsson G.;Williams A.
215;g_1_nFDG1i7R;Southampton;Leicester;13.12. 19:45;Austin C.;Bertrand R.;Boufal S.;Davis S. (C);Forster F. (G);Lemina M.;Romeu O.;Soares C.;Tadic D.;van Dijk V.;Yoshida M.;Chilwell B.;Fuchs Ch.;King A.;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Simpson D.;Vardy J.
216;g_1_Qyklf30f;Swansea;Manchester City;13.12. 19:45;Ayew J.;Bony W. (C);Carroll T.;Dyer N.;Fabianski L. (G);Ki Sung-Yong;Mawson A.;Mesa R.;Naughton K.;Olsson Mart.;van der Hoorn M.;Aguero S.;Danilo;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Mangala E.;Otamendi N.;Silva B.;Silva D. (C);Sterling R.
217;g_1_OzqDsWFe;Crystal Palace;Watford ;12.12. 20:00;Benteke C.;Cabaye Y.;Dann S. (C);Fosu-Mensah T.;Loftus-Cheek R.;Milivojevic L.;Schlupp J.;Speroni J. (G);Tomkins J.;Townsend A.;Zaha W.;Carrillo A.;Cleverley T.;Deeney T. (C);Doucoure A.;Gomes H. (G);Holebas J.;Janmaat D.;Kabasele C.;Mariappa A.;Prodl S.;Richarlison
218;g_1_xvmHtjV1;Huddersfield;Chelsea;12.12. 20:00;Hogg J.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Mounie S.;Schindler C.;Smith T. (C);Williams D.;Alonso M.;Azpilicueta C. (C);Bakayoko T.;Christensen A.;Courtois T. (G);Hazard E.;Kante N.;Moses V.;Pedro;Rudiger A.;Willian
219;g_1_UDq9rC0k;Burnley;Stoke;12.12. 19:45;Arfield S.;Bardsley P.;Cork J. (C);Defour S.;Gudmundsson J.;Hendrick J.;Long K.;Pope N. (G);Tarkowski J.;Ward S.;Wood Ch.;Allen J.;Butland J. (G);Cameron G.;Crouch P.;Diouf M.;Fletcher D.;Pieters E.;Shaqiri X.;Shawcross R. (C);Sobhi R.;Zouma K.
220;g_1_vVoRjzg9;Manchester United;Manchester City;10.12. 16:30;de Gea D. (G);Herrera A.;Lingard J.;Lukaku R.;Martial A.;Matic N.;Rashford M.;Rojo M.;Smalling C.;Valencia A. (C);Young A.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Gabriel Jesus;Kompany V. (C);Otamendi N.;Sane L.;Silva D.;Sterling R.;Walker K.
221;g_1_d6dMiGw3;Liverpool;Everton;10.12. 14:15;Gomez J.;Henderson J. (C);Klavan R.;Lovren D.;Mane S.;Mignolet S. (G);Milner J.;Oxlade-Chamberlain A.;Robertson A.;Salah M.;Solanke D.;Calvert-Lewin D.;Davies T.;Gueye I.;Holgate M.;Kenny J.;Martina C.;Niasse O.;Pickford J. (G);Rooney W. (C);Sigurdsson G.;Williams A.
222;g_1_Wx4YlENL;Southampton;Arsenal;10.12. 12:00;Austin C.;Bertrand R.;Forster F. (G);Hojbjerg P.;Redmond N.;Romeu O.;Stephens J.;Tadic D.;van Dijk V.;Ward-Prowse J.;Yoshida M. (C);Bellerin H.;Cech P. (G);Kolasinac S.;Koscielny L.;Lacazette A.;Mertesacker P. (C);Monreal N.;Ozil M.;Ramsey A.;Sanchez A.;Xhaka G.
223;g_1_xG4Ukf8F;Newcastle;Leicester;09.12. 17:30;Clark C. (C);Darlow K. (G);Gayle D.;Hayden I.;Joselu;Lejeune F.;Manquillo J.;Merino M.;Murphy J.;Ritchie M.;Yedlin D.;Albrighton M.;Chilwell B.;Gray D.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Simpson D.;Vardy J.
224;g_1_j95WUhWk;Burnley;Watford ;09.12. 15:00;Arfield S.;Bardsley P.;Cork J. (C);Defour S.;Gudmundsson J.;Hendrick J.;Long K.;Pope N. (G);Tarkowski J.;Ward S.;Wood Ch.;Carrillo A.;Cleverley T.;Deeney T. (C);Doucoure A.;Gomes H. (G);Janmaat D.;Kabasele C.;Mariappa A.;Pereyra R.;Richarlison;Zeegelaar M.
225;g_1_Ua4zUCod;Crystal Palace;Bournemouth;09.12. 15:00;Benteke C.;Cabaye Y.;Fosu-Mensah T.;Loftus-Cheek R.;Milivojevic L.;Sakho M. (C);Schlupp J.;Speroni J. (G);Tomkins J.;Townsend A.;Zaha W.;Ake N.;Begovic A. (G);Cook L.;Cook S.;Daniels C.;Defoe J.;Francis S. (C);Fraser R.;King J.;Stanislas J.;Surman A.
226;g_1_IFcIhdOd;Huddersfield;Brighton;09.12. 15:00;Hogg J.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Mounie S.;Quaner C.;Schindler C.;Smith T. (C);Brown I.;Duffy S.;Dunk L.;Gross P.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Schelotto E.;Stephens D.;Suttner M.
227;g_1_nojpeqol;Swansea;West Brom;09.12. 15:00;Bony W. (C);Carroll T.;Dyer N.;Fabianski L. (G);Ki Sung-Yong;Mawson A.;Mesa R.;Naughton K.;Olsson Mart.;Routledge W.;van der Hoorn M.;Evans J. (C);Field S.;Foster B. (G);Gibbs K.;Hegazy A.;Livermore J.;Nyom A.;Robson-Kanu H.;Rodriguez J.;Rondon S.;Yacob C.
228;g_1_AT2xlYxS;Tottenham;Stoke;09.12. 15:00;Alli D.;Davies B.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Son Heung-Min;Trippier K.;Vertonghen J.;Winks H.;Allen J.;Butland J. (G);Choupo-Moting M.;Diouf M.;Edwards T.;Fletcher D.;Pieters E.;Shaqiri X.;Shawcross R. (C);Wimmer K.;Zouma K.
229;g_1_jNp5qhoq;West Ham;Chelsea;09.12. 12:30;Adrian (G);Antonio M.;Arnautovic M.;Cresswell A.;Lanzini M.;Masuaku A.;Noble M. (C);Obiang P.;Ogbonna A.;Reid W.;Zabaleta P.;Alonso M.;Azpilicueta C.;Bakayoko T.;Cahill G. (C);Christensen A.;Courtois T. (G);Fabregas C.;Hazard E.;Kante N.;Morata A.;Zappacosta D.
230;g_1_x2PeyegM;Manchester City;West Ham;03.12. 16:00;Aguero S.;Danilo;De Bruyne K.;Delph F.;Ederson (G);Mangala E.;Otamendi N.;Sane L.;Silva D. (C);Sterling R.;Walker K.;Adrian (G);Antonio M.;Cresswell A.;Fernandes E.;Kouyate C.;Lanzini M.;Masuaku A.;Obiang P.;Ogbonna A.;Rice D.;Zabaleta P. (C)
231;g_1_SAt2XQzi;Bournemouth;Southampton;03.12. 13:30;Ake N.;Begovic A. (G);Cook L.;Daniels C.;Defoe J.;Francis S. (C);Fraser R.;King J.;Smith A.;Stanislas J.;Surman A.;Austin C.;Bertrand R.;Boufal S.;Davis S. (C);Forster F. (G);Hoedt W.;Pied J.;Romeu O.;Tadic D.;van Dijk V.;Ward-Prowse J.
232;g_1_Wr7rtJvi;Arsenal;Manchester United ;02.12. 17:30;Bellerin H.;Cech P. (G);Kolasinac S.;Koscielny L. (C);Lacazette A.;Monreal N.;Mustafi S.;Ozil M.;Ramsey A.;Sanchez A.;Xhaka G.;de Gea D. (G);Lindelof V.;Lingard J.;Lukaku R.;Martial A.;Matic N.;Pogba P.;Rojo M.;Smalling C.;Valencia A. (C);Young A.
233;g_1_pnBnuwfc;Brighton;Liverpool;02.12. 15:00;Bong G.;Brown I.;Duffy S.;Dunk L.;Gross P.;Knockaert A.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Alexander-Arnold T.;Can E.;Coutinho;Firmino R.;Henderson J. (C);Lovren D.;Mignolet S. (G);Milner J.;Robertson A.;Salah M.;Wijnaldum G.
234;g_1_Ia9fwHO9;Everton;Huddersfield;02.12. 15:00;Calvert-Lewin D.;Davies T.;Gueye I.;Holgate M.;Kenny J.;Lennon A.;Martina C.;Pickford J. (G);Rooney W. (C);Sigurdsson G.;Williams A.;Depoitre L.;Ince T.;Jorgensen M.;Kachunga E.;Lossl J. (G);Malone S.;Mooy A.;Quaner C.;Schindler C.;Smith T. (C);Williams D.
235;g_1_bBQixyvG;Leicester;Burnley;02.12. 15:00;Albrighton M.;Chilwell B.;Gray D.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Simpson D.;Vardy J.;Bardsley P.;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Wood Ch.
236;g_1_hAysdPVs;Stoke;Swansea;02.12. 15:00;Allen J.;Butland J. (G);Choupo-Moting M.;Crouch P.;Diouf M.;Fletcher D.;Martins Indi B.;Pieters E.;Shaqiri X.;Shawcross R. (C);Zouma K.;Abraham T.;Ayew J.;Bony W. (C);Clucas S.;Fabianski L. (G);Fer L.;Ki Sung-Yong;Mawson A.;Naughton K.;Olsson Mart.;van der Hoorn M.
237;g_1_WOOazF8S;Watford;Tottenham ;02.12. 15:00;Cleverley T.;Deeney T.;Doucoure A.;Gomes H. (G) (C);Kabasele C.;Kiko;Mariappa A.;Pereyra R.;Prodl S.;Richarlison;Zeegelaar M.;Alli D.;Davies B.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Son Heung-Min;Trippier K.;Vertonghen J.
238;g_1_8pGRVYGq;West Brom;Crystal Palace;02.12. 15:00;Barry G.;Evans J. (C);Field S.;Foster B. (G);Gibbs K.;Hegazy A.;Livermore J.;Nyom A.;Robson-Kanu H.;Rodriguez J.;Rondon S.;Benteke C.;Kelly M.;Loftus-Cheek R.;McArthur J.;Milivojevic L.;Sakho M. (C);Schlupp J.;Speroni J. (G);Townsend A.;Ward J.;Zaha W.
239;g_1_v9Ajvc93;Chelsea;Newcastle;02.12. 12:30;Alonso M.;Azpilicueta C. (C);Christensen A.;Courtois T. (G);Drinkwater D.;Fabregas C.;Hazard E.;Kante N.;Morata A.;Moses V.;Rudiger A.;Clark C. (C);Darlow K. (G);Diame M.;Gayle D.;Lejeune F.;Manquillo J.;Mbemba Ch.;Merino M.;Murphy J.;Perez A.;Ritchie M.
240;g_1_rLFQjFyC;Everton;West Ham;29.11. 20:00;Calvert-Lewin D.;Davies T.;Gueye I.;Holgate M.;Kenny J.;Lennon A.;Martina C.;Pickford J. (G);Rooney W. (C);Sigurdsson G.;Williams A.;Arnautovic M.;Ayew A.;Cresswell A.;Hart J. (G);Kouyate C.;Lanzini M.;Masuaku A.;Obiang P.;Ogbonna A.;Reid W. (C);Zabaleta P.
241;g_1_MBEUkZjI;Manchester City;Southampton;29.11. 20:00;Aguero S.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Gabriel Jesus;Gundogan I.;Kompany V. (C);Otamendi N.;Sterling R.;Walker K.;Bertrand R.;Forster F. (G);Hoedt W.;Hojbjerg P.;Lemina M.;Long S.;Redmond N.;Romeu O.;Soares C.;van Dijk V.;Yoshida M. (C)
242;g_1_lKsbY6Lp;Stoke;Liverpool;29.11. 20:00;Allen J.;Choupo-Moting M.;Crouch P.;Diouf M.;Fletcher D.;Grant L. (G);Martins Indi B.;Pieters E.;Shaqiri X.;Shawcross R. (C);Zouma K.;Can E.;Firmino R.;Gomez J.;Lovren D.;Mane S.;Matip J.;Mignolet S. (G) (C);Moreno A.;Oxlade-Chamberlain A.;Solanke D.;Wijnaldum G.
243;g_1_bXT4ewNt;Arsenal;Huddersfield;29.11. 19:45;Bellerin H.;Cech P. (G);Kolasinac S.;Koscielny L. (C);Lacazette A.;Monreal N.;Mustafi S.;Ozil M.;Ramsey A.;Sanchez A.;Xhaka G.;Cranie M.;Hadergjonaj F.;Hogg J. (C);Jorgensen M.;Kachunga E.;Lossl J. (G);Lowe C.;Mooy A.;Mounie S.;Quaner C.;Schindler C.
244;g_1_dOsw0JEP;Bournemouth;Burnley;29.11. 19:45;Ake N.;Arter H.;Begovic A. (G);Cook S.;Daniels C.;Francis S. (C);Ibe J.;King J.;Pugh M.;Surman A.;Wilson C.;Bardsley P.;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Wood Ch.
245;g_1_j1kF05NQ;Chelsea;Swansea;29.11. 19:45;Alonso M.;Cahill G. (C);Christensen A.;Courtois T. (G);Fabregas C.;Kante N.;Morata A.;Pedro;Rudiger A.;Willian;Zappacosta D.;Ayew J.;Bony W. (C);Carroll T.;Fabianski L. (G);Ki Sung-Yong;Mawson A.;Mesa R.;Naughton K.;Olsson Mart.;Sanches R.;van der Hoorn M.
246;g_1_lMMHhy7a;Watford;Manchester United;28.11. 20:00;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Hughes W.;Kabasele C.;Kiko;Mariappa A.;Prodl S.;Richarlison;Zeegelaar M.;de Gea D. (G);Lindelof V.;Lingard J.;Lukaku R.;Martial A.;Matic N.;Pogba P.;Rojo M.;Smalling C.;Valencia A. (C);Young A.
247;g_1_0dQLieM5;West Brom;Newcastle;28.11. 20:00;Barry G.;Evans J. (C);Field S.;Foster B. (G);Gibbs K.;Hegazy A.;Livermore J.;Nyom A.;Phillips M.;Robson-Kanu H.;Rondon S.;Clark C. (C);Darlow K. (G);Hayden I.;Joselu;Lejeune F.;Mbemba Ch.;Merino M.;Murphy J.;Perez A.;Ritchie M.;Yedlin D.
248;g_1_G8O9fcxm;Brighton;Crystal Palace;28.11. 19:45;Duffy S.;Dunk L.;Gross P.;Izquierdo J.;Knockaert A.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.;Suttner M.;Benteke C.;Cabaye Y.;Hennessey W. (G);Loftus-Cheek R.;Milivojevic L.;Sakho M. (C);Schlupp J.;Tomkins J.;Townsend A.;Ward J.;Zaha W.
249;g_1_faNDgHig;Leicester;Tottenham;28.11. 19:45;Albrighton M.;Chilwell B.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Simpson D.;Vardy J.;Alli D.;Aurier S.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Rose D.;Sanchez D.;Sissoko M.;Vertonghen J.
250;g_1_hCbWtv8m;Huddersfield ;Manchester City;26.11. 16:00;Depoitre L.;Hogg J.;Ince T.;Jorgensen M.;Lossl J. (G);Malone S.;Mooy A.;Schindler C.;Smith T. (C);van La Parra R.;Williams D.;Aguero S.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Kompany V. (C);Otamendi N.;Sane L.;Silva D.;Sterling R.;Walker K.
251;g_1_MT70n0pQ;Burnley;Arsenal;26.11. 14:00;Barnes A.;Brady R.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Lowton M.;Mee B. (C);Pope N. (G);Tarkowski J.;Ward S.;Bellerin H.;Cech P. (G);Iwobi A.;Kolasinac S.;Koscielny L. (C);Lacazette A.;Monreal N.;Mustafi S.;Ramsey A.;Sanchez A.;Xhaka G.
252;g_1_ng0nwd7C;Southampton;Everton;26.11. 13:30;Austin C.;Bertrand R.;Boufal S.;Davis S. (C);Forster F. (G);Hoedt W.;Hojbjerg P.;Soares C.;Tadic D.;van Dijk V.;Ward-Prowse J.;Baines L.;Calvert-Lewin D.;Gueye I.;Jagielka P. (C);Keane M.;Kenny J.;Lennon A.;Mirallas K.;Pickford J. (G);Schneiderlin M.;Sigurdsson G.
253;g_1_zylytbNg;Liverpool;Chelsea;25.11. 17:30;Coutinho;Gomez J.;Henderson J. (C);Klavan R.;Matip J.;Mignolet S. (G);Milner J.;Moreno A.;Oxlade-Chamberlain A.;Salah M.;Sturridge D.;Alonso M.;Azpilicueta C.;Bakayoko T.;Cahill G. (C);Christensen A.;Courtois T. (G);Drinkwater D.;Hazard E.;Kante N.;Morata A.;Zappacosta D.
254;g_1_v9fSsKhs;Crystal Palace;Stoke;25.11. 15:00;Cabaye Y.;Hennessey W. (G);Loftus-Cheek R.;McArthur J.;Milivojevic L.;Sakho M. (C);Schlupp J.;Tomkins J.;Townsend A.;Ward J.;Zaha W.;Allen J.;Choupo-Moting M.;Diouf M.;Fletcher D.;Grant L. (G);Pieters E.;Shaqiri X.;Shawcross R. (C);Sobhi R.;Wimmer K.;Zouma K.
255;g_1_ERnuuIx0;Manchester United;Brighton;25.11. 15:00;de Gea D. (G);Lindelof V.;Lukaku R.;Martial A.;Mata J.;Matic N.;Pogba P.;Rashford M.;Smalling C.;Valencia A. (C);Young A.;Bong G.;Duffy S.;Dunk L.;Gross P.;Knockaert A.;March S.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.
256;g_1_821rvxh6;Newcastle;Watford;25.11. 15:00;Clark C.;Diame M.;Elliot R. (G);Gayle D.;Joselu;Lejeune F.;Manquillo J.;Murphy J.;Ritchie M.;Shelvey J. (C);Yedlin D.;Britos M.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Hughes W.;Kabasele C.;Kiko;Mariappa A.;Richarlison;Zeegelaar M.
257;g_1_8x0A1o8K;Swansea;Bournemouth;25.11. 15:00;Ayew J.;Bony W. (C);Carroll T.;Fabianski L. (G);Ki Sung-Yong;Mawson A.;Mesa R.;Naughton K.;Olsson Mart.;Sanches R.;van der Hoorn M.;Ake N.;Arter H.;Begovic A. (G);Cook S.;Daniels C.;Ibe J.;King J.;Pugh M.;Smith A.;Surman A. (C);Wilson C.
258;g_1_UHkixGMI;Tottenham;West Brom;25.11. 15:00;Alli D.;Davies B.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Son Heung-Min;Trippier K.;Vertonghen J.;Winks H.;Barry G.;Evans J. (C);Field S.;Foster B. (G);Gibbs K.;Hegazy A.;Livermore J.;Nyom A.;Phillips M.;Rodriguez J.;Rondon S.
259;g_1_rLgeyzxP;West Ham;Leicester;24.11. 20:00;Arnautovic M.;Carroll A.;Cresswell A.;Hart J. (G);Kouyate C.;Lanzini M.;Masuaku A.;Obiang P.;Ogbonna A.;Reid W. (C);Zabaleta P.;Albrighton M.;Fuchs Ch.;Gray D.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Simpson D.;Vardy J.
